date,net_pts,round_trips,net_usd
2014-01-15,1.1279999999999546,2,56.39999999999773
2014-01-16,0.0,0,0.0
2014-01-17,0.0,0,0.0
2014-01-20,0.0,0,0.0
2014-01-21,0.0,0,0.0
2014-01-22,0.0,0,0.0
2014-01-23,0.1739999999999909,1,8.699999999999546
2014-01-24,23.793999999999883,1,1189.6999999999941
2014-01-27,1.7239999999999454,1,86.19999999999727
2014-01-28,1.7239999999999454,1,86.19999999999727
2014-01-29,0.0,0,0.0
2014-01-30,0.0,0,0.0
2014-01-31,0.0,0,0.0
2014-02-03,35.35399999999983,1,1767.6999999999914
2014-02-04,0.0,0,0.0
2014-02-05,-3.155999999999936,1,-157.7999999999968
2014-02-06,10.193999999999972,1,509.6999999999986
2014-02-07,0.0,0,0.0
2014-02-10,0.0,0,0.0
2014-02-11,8.068000000000236,2,403.4000000000118
2014-02-12,-5.466000000000109,1,-273.30000000000547
2014-02-13,0.0,0,0.0
2014-02-14,-2.3860000000001818,1,-119.30000000000909
2014-02-17,0.0,0,0.0
2014-02-18,0.0,0,0.0
2014-02-19,-2.6359999999999544,1,-131.7999999999977
2014-02-20,0.0,0,0.0
2014-02-21,0.0,0,0.0
2014-02-24,-3.9360000000001363,1,-196.8000000000068
2014-02-25,-2.6359999999999544,1,-131.7999999999977
2014-02-26,0.0,0,0.0
2014-02-27,0.0,0,0.0
2014-02-28,-0.8459999999999909,1,-42.29999999999954
2014-03-03,0.0,0,0.0
2014-03-04,4.0239999999999,1,201.199999999995
2014-03-05,0.0,0,0.0
2014-03-06,0.0,0,0.0
2014-03-07,0.0,0,0.0
2014-03-10,-5.975999999999873,1,-298.79999999999364
2014-03-11,-4.327999999999937,3,-216.39999999999685
2014-03-12,0.0,0,0.0
2014-03-13,14.813999999999863,1,740.6999999999931
2014-03-14,0.0,0,0.0
2014-03-17,-6.213999999999891,4,-310.69999999999453
2014-03-18,5.074000000000082,1,253.70000000000408
2014-03-19,-4.205999999999891,1,-210.29999999999455
2014-03-20,-3.415999999999927,1,-170.79999999999634
2014-03-21,0.0,0,0.0
2014-03-24,0.18399999999998182,1,9.199999999999092
2014-03-25,0.0,0,0.0
2014-03-26,0.0,0,0.0
2014-03-27,-8.056000000000028,1,-402.8000000000014
2014-03-28,-3.491999999999936,2,-174.5999999999968
2014-03-31,-1.1059999999999819,1,-55.299999999999095
2014-04-01,0.18399999999998182,1,9.199999999999092
2014-04-02,0.0,0,0.0
2014-04-03,0.0,0,0.0
2014-04-04,12.03399999999989,1,601.6999999999945
2014-04-07,1.9940000000001545,1,99.70000000000773
2014-04-08,-20.894000000000183,4,-1044.7000000000091
2014-04-09,3.0140000000001366,1,150.70000000000684
2014-04-10,28.457999999999885,2,1422.8999999999942
2014-04-11,0.0,0,0.0
2014-04-14,0.0,0,0.0
2014-04-15,-12.761999999999919,2,-638.0999999999959
2014-04-16,0.0,0,0.0
2014-04-17,0.0,0,0.0
2014-04-21,-2.1259999999999635,1,-106.29999999999818
2014-04-22,3.793999999999882,1,189.6999999999941
2014-04-23,0.0,0,0.0
2014-04-24,0.0,0,0.0
2014-04-25,-2.7220000000001825,2,-136.10000000000912
2014-04-28,-10.701999999999746,2,-535.0999999999873
2014-04-29,0.0,0,0.0
2014-04-30,0.0,0,0.0
2014-05-01,0.0,0,0.0
