date,net_pts,round_trips,net_usd
2017-03-06,0.0,0,0.0
2017-03-07,0.0,0,0.0
2017-03-08,0.0,0,0.0
2017-03-09,0.011657535376583844,1,0.5828767688291923
2017-03-10,0.0,0,0.0
2017-03-13,0.0,0,0.0
2017-03-14,-1.2525666964451776,4,-62.62833482225888
2017-03-15,2.779287370716272,2,138.9643685358136
2017-03-16,-6.87813504681248,4,-343.906752340624
2017-03-17,0.0,0,0.0
2017-03-20,-0.8229565575986598,1,-41.14782787993299
2017-03-21,24.604000000000056,1,1230.2000000000028
2017-03-22,-6.552593526861477,4,-327.62967634307387
2017-03-23,-0.4184359777889185,1,-20.921798889445924
2017-03-24,-1.9053634567096271,3,-95.26817283548135
2017-03-27,0.0,0,0.0
2017-03-28,7.523999999999672,1,376.1999999999836
2017-03-29,0.0,0,0.0
2017-03-30,-2.384925476273995,2,-119.24627381369974
2017-03-31,0.0,0,0.0
2017-04-03,-5.5886609544677155,2,-279.43304772338576
2017-04-04,0.0,0,0.0
2017-04-05,-3.577776376509708,3,-178.8888188254854
2017-04-06,-0.7557843074075535,1,-37.789215370377676
2017-04-07,-2.272004365778899,1,-113.60021828894496
2017-04-10,0.22097146943293774,1,11.048573471646888
2017-04-11,-0.36513006525453606,2,-18.256503262726802
2017-04-12,-2.2663282284449777,1,-113.31641142224889
2017-04-13,0.0,0,0.0
2017-04-17,2.0056994467555187,6,100.28497233777594
2017-04-18,0.0,0,0.0
2017-04-19,-0.8659999999997453,1,-43.299999999987264
2017-04-20,3.7240000000004003,1,186.20000000002003
2017-04-21,-1.2423515476572975,3,-62.11757738286487
2017-04-24,0.0,0,0.0
2017-04-25,-4.289373509842044,5,-214.4686754921022
2017-04-26,-8.533689068494988,5,-426.6844534247494
2017-04-27,0.0,0,0.0
2017-04-28,-5.754309374170538,4,-287.7154687085269
2017-05-01,0.0,0,0.0
2017-05-02,-0.8451316373323025,1,-42.25658186661512
2017-05-03,-1.1259999999999637,1,-56.299999999998185
2017-05-04,-1.1259999999999637,1,-56.299999999998185
2017-05-05,0.0,0,0.0
2017-05-08,-5.055357523673541,4,-252.76787618367703
2017-05-09,0.0,0,0.0
2017-05-10,0.0,0,0.0
2017-05-11,-3.4488138396672583,4,-172.4406919833629
2017-05-12,-0.13632130488734764,1,-6.816065244367382
2017-05-15,-5.813488421921786,7,-290.6744210960893
2017-05-16,-4.0814088010135565,3,-204.07044005067783
2017-05-17,8.052758865890663,4,402.63794329453316
2017-05-18,-7.373299887437662,5,-368.6649943718831
2017-05-19,1.2418130133314917,2,62.09065066657459
2017-05-22,-3.3448672567421527,3,-167.24336283710764
2017-05-23,0.0,0,0.0
2017-05-24,0.0,0,0.0
