ticker,ep_id,start_ts_et,end_ts_et,n_comp_bars,spot_start,spot_end,datr14_prior,ema9_h,ema21_h,po,po_slope1,po_slope3,phase_zone,ema21_d,ema21_d_slope1,ema21_d_slope3
AAPL,AAPL-047,2025-04-09T14:30:00-04:00,2025-04-09T15:30:00-04:00,1,196.0,198.85,9.4446,185.3159,185.6119,34.528,18.673,68.493,neutral_up,211.2678,-3.8498,-10.2116
AAPL,AAPL-048,2025-04-16T09:30:00-04:00,2025-04-16T14:30:00-04:00,5,197.07,192.57,11.0366,201.1365,199.6639,-0.096,-22.71,-22.626,neutral,206.5309,-0.4401,-1.8171
AAPL,AAPL-049,2025-04-25T15:30:00-04:00,2025-05-02T11:30:00-04:00,31,209.23,205.0,9.7047,208.0502,205.9885,49.82,2.737,-8.662,neutral_up,203.7712,0.4429,0.1795
AAPL,AAPL-050,2025-05-08T10:30:00-04:00,2025-05-08T12:30:00-04:00,2,197.54,199.14,7.8413,196.3774,198.2682,-29.009,18.172,47.522,neutral_down,204.334,-0.8114,-2.1898
AAPL,AAPL-051,2025-05-08T13:30:00-04:00,2025-05-08T14:30:00-04:00,1,198.64,199.56,7.8413,197.6384,198.447,2.235,0.816,31.244,neutral,204.334,-0.8114,-2.1898
AAPL,AAPL-052,2025-05-08T15:30:00-04:00,2025-05-09T10:30:00-04:00,2,197.4,198.43,7.8413,197.8981,198.4438,-3.702,-13.057,-5.121,neutral,204.334,-0.8114,-2.1898
AAPL,AAPL-053,2025-05-14T15:30:00-04:00,2025-05-19T13:30:00-04:00,19,212.41,208.03,7.4887,211.7878,209.9293,45.561,5.903,-6.566,neutral_up,204.7356,0.8109,1.032
AAPL,AAPL-054,2025-05-29T14:30:00-04:00,2025-06-03T10:30:00-04:00,17,199.1393,202.5,6.0057,199.8939,200.1456,-20.387,-2.921,-13.829,neutral,204.0735,-0.3664,-1.7438
AAPL,AAPL-055,2025-06-04T13:30:00-04:00,2025-06-11T12:30:00-04:00,34,203.12,200.91,5.4215,203.2301,202.4176,23.425,-6.108,-30.538,neutral,203.2786,0.0061,-0.4192
AAPL,AAPL-056,2025-06-16T09:30:00-04:00,2025-06-20T15:30:00-04:00,27,198.43,200.92,5.0296,197.417,198.4438,-25.746,25.428,26.283,neutral_down,201.7203,-0.527,-1.202
AAPL,AAPL-057,2025-06-24T15:30:00-04:00,2025-06-30T15:30:00-04:00,28,200.29,205.12,4.5275,201.2121,200.4724,12.688,-17.091,-28.958,neutral,200.6036,0.0946,-0.2871
AAPL,AAPL-058,2025-07-08T11:30:00-04:00,2025-07-08T12:30:00-04:00,1,210.83,209.84,4.6779,210.3557,210.0988,3.671,10.821,10.98,neutral,204.2639,0.5676,2.5229
AAPL,AAPL-059,2025-07-09T14:30:00-04:00,2025-07-10T12:30:00-04:00,5,209.89,212.62,4.5566,209.4043,209.609,-1.506,7.857,28.66,neutral,204.7885,0.5246,2.0776
AAPL,AAPL-060,2025-07-15T14:30:00-04:00,2025-07-21T11:30:00-04:00,25,210.18,213.31,4.2588,210.3664,210.3151,7.996,-11.543,-2.599,neutral,206.6551,0.1885,1.2928
AAPL,AAPL-061,2025-07-23T09:30:00-04:00,2025-07-29T15:30:00-04:00,34,212.9351,211.35,3.8465,213.5446,212.8919,20.61,-19.497,-14.68,neutral,208.7701,0.562,1.3397
AAPL,AAPL-062,2025-08-01T09:30:00-04:00,2025-08-01T10:30:00-04:00,1,205.36,203.44,3.4684,208.0535,209.5168,-66.211,-10.851,-15.449,accumulation,210.1273,-0.2517,-0.3041
AAPL,AAPL-063,2025-08-05T14:30:00-04:00,2025-08-06T09:30:00-04:00,2,203.33,210.747,4.235,203.8633,204.7395,-25.059,-4.624,-2.531,neutral_down,208.8609,-0.5521,-1.5181
AAPL,AAPL-064,2025-08-13T09:30:00-04:00,2025-08-13T12:30:00-04:00,3,231.82,232.4587,5.2759,229.6006,227.1934,69.806,13.45,5.196,distribution,214.5193,1.5121,4.7168
AAPL,AAPL-065,2025-08-14T15:30:00-04:00,2025-08-20T11:30:00-04:00,24,232.83,227.1346,5.2819,232.5319,231.0983,35.005,-1.862,-2.398,neutral_up,216.2284,1.7092,4.6475
AAPL,AAPL-066,2025-08-26T13:30:00-04:00,2025-08-27T13:30:00-04:00,7,228.3592,230.625,4.6021,227.7334,227.6465,12.222,8.381,28.446,neutral,222.7732,0.4377,1.2907
AAPL,AAPL-067,2025-09-02T09:30:00-04:00,2025-09-02T10:30:00-04:00,1,230.6,227.829,4.2725,231.926,231.3912,4.092,-23.819,-28.349,neutral,225.4659,0.6804,2.0994
AAPL,AAPL-068,2025-09-05T15:30:00-04:00,2025-09-09T11:30:00-04:00,10,239.67,236.0,4.5778,239.1705,237.6186,50.064,-2.925,-6.522,neutral_up,228.1576,1.1552,2.6917
AAPL,AAPL-069,2025-09-09T12:30:00-04:00,2025-09-09T13:30:00-04:00,1,237.75,234.5286,4.407,237.2508,237.3816,-10.508,19.337,6.748,neutral,229.9965,0.7924,2.9942
AAPL,AAPL-070,2025-09-18T09:30:00-04:00,2025-09-19T11:30:00-04:00,9,237.56,244.52,4.5499,238.7948,237.8876,13.944,-21.04,-37.707,neutral,232.3125,0.6638,1.8889
AAPL,AAPL-071,2025-09-26T09:30:00-04:00,2025-09-26T10:30:00-04:00,1,255.02,255.9701,5.1727,254.6834,253.3557,48.837,-17.719,14.189,neutral_up,240.6093,1.6331,4.6475
AAPL,AAPL-072,2025-09-29T14:30:00-04:00,2025-10-02T13:30:00-04:00,20,253.99,257.88,5.0761,254.365,254.2312,-4.378,-1.138,4.245,neutral,241.9593,1.3501,4.3095
AAPL,AAPL-073,2025-10-03T09:30:00-04:00,2025-10-03T10:30:00-04:00,1,257.85,258.51,4.6554,257.1377,256.2956,32.058,0.099,-10.212,neutral_up,246.244,1.0896,3.1583
AAPL,AAPL-074,2025-10-03T12:30:00-04:00,2025-10-09T11:30:00-04:00,27,258.31,253.99,4.6554,257.7736,256.8313,35.955,-2.836,3.897,neutral_up,246.244,1.0896,3.1583
AAPL,AAPL-075,2025-10-15T09:30:00-04:00,2025-10-17T14:30:00-04:00,19,250.85,252.76,4.8386,248.4357,249.0808,5.031,27.884,40.79,neutral,249.354,-0.1504,-0.7834
AAPL,AAPL-076,2025-10-30T09:30:00-04:00,2025-11-03T14:30:00-05:00,19,269.09,267.62,4.9614,269.1687,267.9327,29.55,-9.079,-32.905,neutral_up,257.6969,1.2013,3.8045
AAPL,AAPL-077,2025-11-04T10:30:00-05:00,2025-11-04T15:30:00-05:00,5,270.62,270.25,5.1908,268.9416,269.1586,5.978,17.707,32.917,neutral,260.7954,0.8265,3.0985
AAPL,AAPL-078,2025-11-05T09:30:00-05:00,2025-11-11T12:30:00-05:00,31,269.0101,274.48,5.0965,269.6814,269.5376,1.772,-10.879,-14.761,neutral,261.6549,0.8595,2.7141
AAPL,AAPL-079,2025-11-13T13:30:00-05:00,2025-11-17T11:30:00-05:00,12,273.53,268.92,5.2194,273.5121,273.1397,2.334,4.754,-12.302,neutral,265.8859,0.7644,2.309
AAPL,AAPL-080,2025-11-19T12:30:00-05:00,2025-11-24T11:30:00-05:00,20,270.03,274.85,5.3764,269.4358,269.6723,6.314,-0.887,3.654,neutral,267.1501,0.028,0.6129
AAPL,AAPL-081,2025-11-26T15:30:00-05:00,2025-12-01T15:30:00-05:00,11,277.47,283.32,5.8547,277.9765,276.769,23.13,-9.142,-20.134,neutral,269.1097,0.778,1.9164
AAPL,AAPL-082,2025-12-09T09:30:00-05:00,2025-12-09T10:30:00-05:00,1,277.68,277.41,5.2484,277.6937,278.8326,-34.799,7.588,30.791,neutral_down,275.3645,0.2596,1.2205
AAPL,AAPL-083,2025-12-09T11:30:00-05:00,2025-12-09T13:30:00-05:00,2,277.875,278.69,5.2484,277.6846,278.628,-25.821,7.194,16.567,neutral_down,275.3645,0.2596,1.2205
AAPL,AAPL-084,2025-12-09T14:30:00-05:00,2025-12-15T13:30:00-05:00,27,277.865,273.37,5.2484,277.9712,278.5455,-12.383,-5.528,13.437,neutral,275.3645,0.2596,1.2205
AAPL,AAPL-085,2025-12-17T13:30:00-05:00,2025-12-24T11:30:00-05:00,33,273.78,275.36,4.9219,273.7077,274.4218,-20.43,7.128,-6.182,neutral,275.9056,-0.1446,-0.1254
AAPL,AAPL-086,2025-12-24T12:30:00-05:00,2025-12-26T09:30:00-05:00,1,273.82,274.8248,4.7432,273.3775,272.6539,42.533,-14.536,14.467,neutral_up,274.4806,-0.2161,-0.7502
AAPL,AAPL-087,2025-12-29T15:30:00-05:00,2026-01-05T10:30:00-05:00,23,273.74,268.79,4.4837,273.7263,273.5379,7.32,-0.521,7.053,neutral,274.3141,-0.1064,-0.3825
AAPL,AAPL-088,2026-01-12T11:30:00-05:00,2026-01-12T12:30:00-05:00,1,260.6093,260.89,4.4096,259.7188,260.0474,5.953,4.749,16.371,neutral,268.9792,-0.9649,-3.1184
AAPL,AAPL-089,2026-01-13T09:30:00-05:00,2026-01-16T11:30:00-05:00,23,260.0901,255.83,4.4161,260.2221,260.2268,1.663,-4.401,-8.403,neutral,268.182,-0.7972,-2.8485
AAPL,AAPL-090,2026-01-23T09:30:00-05:00,2026-01-26T10:30:00-05:00,8,247.0101,255.0999,4.8829,248.6397,249.6463,-33.536,-11.98,-35.153,neutral_down,260.757,-1.2402,-4.3513
AAPL,AAPL-091,2026-01-30T10:30:00-05:00,2026-02-02T10:30:00-05:00,7,256.6875,264.2918,5.178,256.7456,256.4345,-0.245,4.203,-31.065,neutral,258.8201,-0.0645,-0.3949
AAPL,AAPL-092,2026-02-06T14:30:00-05:00,2026-02-09T12:30:00-05:00,5,277.645,271.98,6.0743,277.3912,275.3756,32.574,-2.062,-18.341,neutral_up,263.4328,1.2477,3.5419
AAPL,AAPL-093,2026-02-20T09:30:00-05:00,2026-02-23T12:30:00-05:00,10,260.5705,269.335,6.499,261.806,262.8064,-38.953,1.966,-10.595,neutral_down,264.9669,-0.4457,-0.7409
AAPL,AAPL-094,2026-02-26T14:30:00-05:00,2026-02-27T12:30:00-05:00,5,272.63,265.9508,6.4228,272.5658,271.6735,15.498,1.444,0.329,neutral,266.4809,0.7699,1.5483
AAPL,AAPL-095,2026-03-03T15:30:00-05:00,2026-03-05T13:30:00-05:00,12,263.689,257.86,6.5925,263.4698,265.0314,-27.503,7.307,30.901,neutral_down,266.6088,-0.2009,0.1278
AAPL,AAPL-096,2026-03-09T13:30:00-04:00,2026-03-10T12:30:00-04:00,6,257.15,262.2,6.2681,257.2302,258.5255,-26.194,3.506,6.544,neutral_down,264.7378,-0.7298,-1.6055
AAPL,AAPL-097,2026-03-12T09:30:00-04:00,2026-03-12T10:30:00-04:00,1,254.67,255.355,6.0297,259.3081,259.6667,-38.61,-47.048,-45.309,neutral_down,263.6845,-0.2874,-1.0534
AAPL,AAPL-098,2026-03-17T14:30:00-04:00,2026-03-18T13:30:00-04:00,6,253.77,250.96,5.9738,253.7667,254.0187,-1.801,-3.688,-9.362,neutral,260.9756,-0.8196,-2.7089
AAPL,AAPL-099,2026-03-19T09:30:00-04:00,2026-03-19T10:30:00-04:00,1,249.8,249.409,5.7708,251.041,252.2679,-53.986,4.903,-7.869,neutral_down,259.4121,-0.9502,-2.383
AAPL,AAPL-100,2026-03-20T15:30:00-04:00,2026-03-23T15:30:00-04:00,7,248.19,251.44,5.6822,248.3966,249.4651,-31.163,3.983,6.47,neutral_down,258.4571,-0.955,-2.5185
AAPL,AAPL-101,2026-03-24T09:30:00-04:00,2026-03-24T10:30:00-04:00,1,252.47,253.985,5.5695,251.1834,250.6663,26.116,5.913,7.72,neutral_up,256.9707,-0.5531,-2.4415
AAPL,AAPL-102,2026-03-25T14:30:00-04:00,2026-03-27T14:30:00-04:00,14,252.63,248.4099,5.5485,253.2229,252.4845,17.109,-14.219,-13.681,neutral,256.4961,-0.4746,-1.9611
AAPL,AAPL-103,2026-04-10T15:30:00-04:00,2026-04-15T11:30:00-04:00,17,260.38,264.579,6.1082,259.9726,258.8691,26.14,2.756,-2.851,neutral_up,255.6905,0.47,0.7027
AAPL,AAPL-104,2026-04-24T15:30:00-04:00,2026-04-27T10:30:00-04:00,2,271.06,267.11,6.0323,271.1283,271.3151,-15.026,9.754,3.346,neutral,263.0775,1.0362,2.6805
AAPL,AAPL-105,2026-04-29T09:30:00-04:00,2026-04-29T10:30:00-04:00,1,269.395,268.83,5.8598,269.7544,269.7295,4.876,-11.31,-6.306,neutral,264.7527,0.6007,1.6752
AAPL,AAPL-106,2026-04-29T11:30:00-04:00,2026-04-29T12:30:00-04:00,1,269.825,270.199,5.8598,269.6206,269.6638,-1.233,4.369,-17.419,neutral,264.7527,0.6007,1.6752
AAPL,AAPL-107,2026-04-30T09:30:00-04:00,2026-04-30T10:30:00-04:00,1,271.919,271.52,5.7269,270.3154,269.9971,22.407,14.951,20.051,neutral,265.247,0.4943,1.4438
AAPL,AAPL-108,2026-04-30T11:30:00-04:00,2026-04-30T14:30:00-04:00,3,273.06,274.49,5.7269,271.0571,270.4014,38.236,13.45,30.78,neutral_up,265.247,0.4943,1.4438
AAPL,AAPL-109,2026-04-30T15:30:00-04:00,2026-05-01T09:30:00-04:00,1,271.205,285.34,5.7269,272.1384,271.2155,27.384,-27.559,-12.481,neutral_up,265.247,0.4943,1.4438
AAPL,AAPL-110,2026-05-12T14:30:00-04:00,2026-05-13T12:30:00-04:00,5,294.8007,300.125,6.4801,293.8057,292.306,47.043,1.913,2.578,neutral_up,276.1195,1.656,5.0189
AAPL,AAPL-111,2026-05-15T15:30:00-04:00,2026-05-18T12:30:00-04:00,4,300.255,296.1703,6.2095,300.4669,298.9678,32.023,-9.034,-38.772,neutral_up,281.4156,1.6764,5.296
AAPL,AAPL-112,2026-05-20T12:30:00-04:00,2026-05-20T13:30:00-04:00,1,301.05,301.47,6.0616,299.236,298.5646,34.323,10.037,14.837,neutral_up,285.7843,1.3196,4.3688
AAPL,AAPL-113,2026-05-27T14:30:00-04:00,2026-06-01T11:30:00-04:00,18,309.82,305.72,5.8074,310.2851,308.9554,28.886,-11.582,-22.923,neutral_up,292.3183,1.6062,5.0357
AAPL,AAPL-114,2026-06-05T09:30:00-04:00,2026-06-08T15:30:00-04:00,13,313.425,301.58,5.9143,311.6413,311.2741,21.223,14.448,15.553,neutral,301.5268,0.9683,3.5159
AAPL,AAPL-115,2026-06-11T15:30:00-04:00,2026-06-15T12:30:00-04:00,11,295.34,296.66,7.2971,294.1291,295.2669,-0.566,1.493,14.572,neutral,300.095,-0.8615,-1.9648
