ticker,ld,pop,size,delisted,n_bars,e0_ret_252,e0_spy_252,e126_ret_252,e126_spy_252,dipped,days_to_dip,entry_ord,entry_px,ret_end,spy_end,last_ord,ret_1y,spy_1y
MSGY,2025-07-08,0.07,6000000.0,False,211,,,,,True,86.0,739526.0,2.97,-0.8456565656565657,0.09318310869370316,739743.0,,
DLXY,2025-07-09,0.0,5400000.0,False,210,,,,,True,83.0,739524.0,1.13,-0.5130973451327433,0.09817166531568056,739743.0,,
LAWR,2025-07-10,0.0,15000000.0,False,204,,,,,True,7.0,739449.0,3.5199999809265137,0.06534091486356974,0.16486211069358658,739743.0,,
BMHL,2025-07-11,0.05,5500000.0,False,179,,,,,True,0.0,739443.0,4.0,-0.12,0.17311824508514806,739743.0,,
KMRK,2025-07-16,0.1200000000000001,6400000.0,False,205,,,,,True,2.0,739450.0,2.45,0.16530612244897958,0.16571592466299112,739743.0,,
MGRT,2025-07-16,-0.0024999999999999,15000000.0,False,205,,,,,True,0.0,739448.0,3.81,35.48293963254593,0.1719906443241166,739743.0,,
MJID,2025-07-18,-0.1016666666666666,15000000.0,True,52,-0.7699443413729128,0.06150610280761,,,True,0.0,739450.0,3.3,-0.6242424242424243,0.06150610280761004,739524.0,-0.6242424242424243,0.06150610280761004
TDIC,2025-07-23,3.375,8000000.0,False,200,,,,,True,83.0,739538.0,3.75,-0.6853333333333333,0.10472192440692818,739743.0,,
CARL,2025-07-23,0.0,100500000.0,False,200,,,,,True,0.0,739455.0,14.5,-0.3275862068965517,0.1535295879913594,739743.0,,
NIQ,2025-07-23,-0.0357142857142857,1050000000.0,False,200,,,,,True,0.0,739455.0,19.010000228881836,-0.41083641902071044,0.1535295879913594,739743.0,,
MH,2025-07-24,0.0,414630000.0,False,199,,,,,True,0.0,739456.0,17.0,-0.2947058958165786,0.1531477570063997,739743.0,,
ARX,2025-07-24,0.3571428571428572,723684192.0,False,199,,,,,True,36.0,739492.0,20.049999237060547,-0.32369072640400365,0.1341446399503916,739743.0,,
AMBQ,2025-07-30,0.5833333333333333,96000000.0,False,195,,,,,True,111.0,739573.0,23.059999465942383,0.6478751465767683,0.10832020361168349,739743.0,,
YMAT,2025-07-30,0.1225,5000000.0,False,195,,,,,True,27.0,739489.0,2.03,-0.8815270935960591,0.13395126790253586,739743.0,,
SI,2025-07-31,0.040000025431315,75000000.0,False,194,,,,,True,1.0,739464.0,14.25,-0.10385961699904056,0.17670333912372138,739743.0,,
FIG,2025-07-31,1.5757575757575757,1218923640.0,False,194,,,,,True,167.0,739630.0,32.36000061035156,-0.3646477417134073,0.059707978446028154,739743.0,,
CTW,2025-07-31,-0.05,12000000.0,False,190,,,,,True,6.0,739469.0,4.44,-0.3873873873873874,0.15613641391952982,739743.0,,
FLY,2025-08-07,0.5555555555555556,868320000.0,False,189,,,,,True,18.0,739488.0,44.725,-0.2764673001676915,0.1386990832256758,739743.0,,
CFND,2025-08-07,-0.025,60000000.0,False,189,,,,,True,0.0,739470.0,9.300000190734863,-0.6215053861575919,0.15710557532621605,739743.0,,
WYFI,2025-08-07,0.4705882352941177,159375000.0,False,189,,,,,True,0.0,739470.0,16.22,0.2503082614056722,0.15710557532621605,739743.0,,
HTFL,2025-08-08,0.4736842105263157,316666673.0,False,188,,,,,False,,,,,,,,
DKI,2025-08-08,1.2000000000000002,6000000.0,False,188,,,,,True,3.0,739474.0,3.92,-0.9053571428571429,0.1504277267580829,739743.0,,
EFTY,2025-08-08,0.0,5600000.0,True,40,2.755,0.0502683700053361,,,False,,,,,,,,
MAGH,2025-08-12,-0.05,8800000.0,True,81,0.7789473684210526,0.0648835363861268,,,True,3.0,739478.0,1.48,3.5675675675675675,0.06364229765013052,739589.0,3.5675675675675675,0.06364229765013052
RYOJ,2025-08-12,-0.0625,5000000.0,False,181,,,,,True,2.0,739477.0,2.9,-0.29655172413793096,0.13432048996046198,739743.0,,
NUTR,2025-08-12,-0.1049999999999999,15000000.0,True,38,1.5139664804469275,0.0461115255501678,,,True,3.0,739478.0,3.91,1.3017902813299234,0.04611152555016784,739532.0,1.3017902813299234,0.04611152555016784
BLSH,2025-08-13,1.5862162822001689,1110000000.0,False,185,,,,,True,96.0,739572.0,36.75,0.121088456134407,0.09901302447158522,739743.0,,
NSRX,2025-08-13,0.0,10000000.0,False,185,,,,,True,12.0,739488.0,7.989999771118164,-0.5757196242785674,0.1386990832256758,739743.0,,
BUUU,2025-08-14,0.0,6000000.0,False,179,,,,,True,0.0,739477.0,4.0,3.5949999999999998,0.13432048996046198,739743.0,,
MIAX,2025-08-14,0.3891304679538891,345000000.0,False,184,,,,,False,,,,,,,,
ETS,2025-08-21,0.0,15200000.0,False,179,,,,,True,0.0,739484.0,3.5,-0.8448,0.15109747462827494,739743.0,,
TGHL,2025-08-26,0.0,15000000.0,False,174,,,,,True,2.0,739491.0,3.38,-0.8993786982248521,0.12738087899895234,739743.0,,
CURX,2025-08-26,-0.05,15000000.0,False,176,,,,,True,22.0,739511.0,1.515,-0.7916831683168317,0.10983342941230023,739743.0,,
ELOG,2025-08-28,-0.15,6400000.0,False,174,,,,,True,0.0,739491.0,2.96,-0.7050675675675675,0.12738087899895234,739743.0,,
THH,2025-08-28,0.8125,6100000.0,False,174,,,,,True,141.0,739632.0,0.9601,-0.6614935944172482,0.057716218951508136,739743.0,,
PMI,2025-08-29,0.0525000095367431,17000000.0,False,173,,,,,True,61.0,739553.0,3.2799999713897705,-0.9326219503773883,0.06428664950028384,739743.0,,
ZGM,2025-09-09,0.087499976158142,6000000.0,False,167,,,,,True,0.0,739503.0,3.690000057220459,-0.21951217621109853,0.12493657066412434,739743.0,,
KLAR,2025-09-10,0.1374999999999999,1372450960.0,False,165,,,,,True,16.0,739520.0,39.939998626708984,-0.631447151398119,0.10540630382883553,739743.0,,
LBRX,2025-09-11,0.2666666666666666,285000000.0,False,165,,,,,True,12.0,739517.0,14.9,1.1463087248322146,0.10308951915682818,739743.0,,
FIGR,2025-09-11,0.4399999999999999,787500000.0,False,165,,,,,False,,,,,,,,
LGN,2025-09-12,-0.0357142857142857,728000000.0,False,164,,,,,False,,,,,,,,
FOFO,2025-09-12,0.3125,5500000.0,False,164,,,,,True,158.0,739664.0,3.88,-0.32474226804123707,0.07136267115764805,739743.0,,
BRCB,2025-09-12,0.3249999999999999,294117640.0,False,164,,,,,True,68.0,739574.0,19.55,-0.4138107416879795,0.10405505334802245,739743.0,,
GEMI,2025-09-12,0.3217857142857141,425000016.0,False,164,,,,,True,5.0,739511.0,24.53,-0.8063595597227884,0.10983342941230023,739743.0,,
VIA,2025-09-12,-0.0386956256368885,492857110.0,False,164,,,,,True,21.0,739527.0,46.0,-0.601304344508959,0.0931994441206796,739743.0,,
CHOW,2025-09-16,1.0,10400000.0,False,162,,,,,True,85.0,739595.0,1.8300000429153442,-0.7688524601376847,0.06400802827348495,739743.0,,
STUB,2025-09-17,0.186808484665891,799990000.0,False,161,,,,,True,0.0,739511.0,22.0,-0.6513636328957297,0.10983342941230023,739743.0,,
WBI,2025-09-17,0.2453482791045069,634000000.0,False,161,,,,,True,90.0,739601.0,19.726316452026367,0.4195828943178921,0.07764373149498427,739743.0,,
NTSK,2025-09-18,0.2105263157894736,908200000.0,False,160,,,,,True,61.0,739573.0,18.77,-0.39264784230154504,0.10832020361168349,739743.0,,
PLTS,2025-09-19,0.1499999999999999,8000000.0,True,11,2.804347826086957,0.008301943649239,,,False,,,,,,,,
PTRN,2025-09-19,-0.0357142857142857,300000008.0,False,159,,,,,True,3.0,739516.0,14.0,0.21071428571428563,0.0970847579629297,739743.0,,
MGN,2025-09-23,0.0,5000000.0,False,154,,,,,True,6.0,739523.0,3.19,-0.9523510971786834,0.10230834136933487,739743.0,,
KNRX,2025-09-29,0.0,12000000.0,False,153,,,,,True,0.0,739523.0,3.200000047683716,-0.6906250016298145,0.10230834136933487,739743.0,,
AGRZ,2025-10-01,0.0,5000000.0,False,150,,,,,True,0.0,739525.0,3.12,-0.8828846153846154,0.09780836262996484,739742.0,,
FRMI,2025-10-01,0.1904761904761904,682500000.0,False,151,,,,,True,21.0,739546.0,19.89,-0.7425842131724485,0.0955076370170711,739743.0,,
NP,2025-10-01,0.1229999542236328,368421060.0,False,151,,,,,True,133.0,739658.0,19.229999542236328,0.58450338214678,0.05725764495057528,739743.0,,
CBK,2025-10-02,0.0520833333333332,172154208.0,False,150,,,,,True,0.0,739526.0,24.0,0.21291666666666664,0.09318310869370316,739743.0,,
CCHH,2025-10-03,0.33,5000000.0,False,149,,,,,True,3.0,739530.0,3.72,-0.8790322580645161,0.08929289319694478,739743.0,,
TTRX,2025-10-08,0.7152658662092624,104174870.8,False,146,,,,,True,7.0,739539.0,5.1,-0.25588235294117645,0.0998391388667561,739743.0,,
ALH,2025-10-09,0.1136363636363635,826341428.0,False,145,,,,,True,60.0,739593.0,21.68000030517578,0.1586716091160003,0.0701402805611222,739743.0,,
LFS,2025-10-09,-0.125,5000000.0,False,145,,,,,True,0.0,739533.0,3.109999895095825,-0.2861736001628299,0.09002324333988931,739743.0,,
PXED,2025-10-09,0.1704381672095236,140250000.0,False,145,,,,,True,29.0,739562.0,31.826059341430664,-0.03789531368802668,0.09033190753684961,739743.0,,
YDDL,2025-10-09,0.1499999999999999,10000000.0,False,145,,,,,True,4.0,739537.0,4.87,-0.1273100616016427,0.10337234555984565,739743.0,,
OWLS,2025-10-14,5.8,47296950.0,False,140,,,,,True,8.0,739546.0,9.52,-0.3655462184873949,0.0955076370170711,739743.0,,
SLGB,2025-10-15,0.08,5000000.0,False,141,,,,,True,1.0,739540.0,3.52,-0.8329545454545455,0.1073807217243885,739743.0,,
SEV,2025-10-16,-0.5106487148102816,1296658575.8000002,False,140,,,,,True,0.0,739540.0,8.0,-0.67625,0.1073807217243885,739743.0,,
ACCL,2025-10-17,0.0124999999999999,5600000.0,False,138,,,,,True,3.0,739544.0,2.91,-0.4965635738831615,0.09314762401310905,739742.0,,
AHMA,2025-10-21,0.0,6000000.0,False,136,,,,,True,153.0,739698.0,2.24,-0.2857142857142857,0.1197015471939944,739742.0,,
BGIN,2025-10-21,0.0,30000000.0,False,136,,,,,True,0.0,739545.0,4.96,-0.216733870967742,0.08981215272088083,739743.0,,
MCTA,2025-10-21,0.1474999999999999,6400000.0,True,16,5.395424836601308,0.0174440256818961,,,False,,,,,,,,
NPT,2025-10-22,0.03,9500000.0,False,136,,,,,True,0.0,739546.0,4.91,-0.6822810590631365,0.0955076370170711,739743.0,,
AGCC,2025-10-22,-0.045,7000000.0,False,135,,,,,False,,,,,,,,
MPLT,2025-10-27,0.1176470588235294,250750000.0,False,133,,,,,True,1.0,739552.0,16.75,0.7432835820895523,0.06479783425028396,739743.0,,
NAVN,2025-10-30,-0.12,923110150.0,False,130,,,,,True,0.0,739554.0,20.0,-0.09949999999999992,0.07612197166938794,739743.0,,
BETA,2025-11-04,0.0,1014999994.0,False,127,,,,,True,3.0,739562.0,32.0099983215332,-0.43798810639061336,0.09033190753684961,739743.0,,
XZO,2025-11-05,0.0,168000000.0,False,126,,,,,True,1.0,739561.0,19.049999237060547,-0.268241462536968,0.09140546911130687,739743.0,,
ELWT,2025-11-05,-0.0277777777777777,15003000.0,False,126,,,,,True,0.0,739560.0,7.2,0.08749999999999991,0.07969538652262464,739743.0,,
AERO,2025-11-06,0.0084210446006374,222819175.0,False,125,,,,,True,4.0,739565.0,18.5,-0.11675674850876272,0.07357947875088056,739743.0,,
EVMN,2025-11-06,0.078125,150000000.0,False,125,,,,,True,40.0,739601.0,15.859999656677246,0.41866333461912997,0.07764373149498427,739743.0,,
BLLN,2025-11-06,0.6666666666666667,273066000.0,False,125,,,,,False,,,,,,,,
OTH,2025-11-13,-0.1125000119209289,15000000.0,False,120,,,,,True,0.0,739568.0,3.799999952316284,-0.32631579607807704,0.08859591690970792,739743.0,,
POAS,2025-11-13,-0.0649999976158142,14400360.0,False,120,,,,,True,0.0,739568.0,3.8499999046325684,-0.39480519963066796,0.08859591690970792,739743.0,,
WSHP,2025-11-14,-0.2118110236220471,101095251.2,False,119,,,,,True,98.0,739667.0,22.53,-0.6775410563692854,0.06113746138114107,739743.0,,
GLOO,2025-11-19,0.00625,72800000.0,False,116,,,,,True,13.0,739587.0,8.0,-0.17000000000000004,0.07343770633721203,739743.0,,
PARK,2025-12-03,0.0,19955000.0,False,107,,,,,True,0.0,739588.0,10.25,0.646341463414634,0.06973343666379095,739743.0,,
SMJF,2025-12-04,0.1050000190734863,10000000.0,False,106,,,,,True,75.0,739664.0,2.059999942779541,0.6504855290334812,0.07136267115764805,739743.0,,
RGNT,2025-12-04,-0.074999988079071,10000000.0,False,106,,,,,True,0.0,739589.0,7.5,-0.6960000038146973,0.06895191338272055,739743.0,,
JMG,2025-12-10,0.125,15000000.0,True,24,0.4688888888888889,0.0040577686635541,,,False,,,,,,,,
CDNL,2025-12-10,0.0952380952380953,241500000.0,False,102,,,,,False,,,,,,,,
LMRI,2025-12-11,0.008108108108108,462500000.0,False,101,,,,,True,5.0,739601.0,17.9,-0.4279329608938547,0.07764373149498427,739743.0,,
WLTH,2025-12-12,0.0,484615376.0,False,100,,,,,True,3.0,739600.0,13.95,-0.18351254480286727,0.07469921995504825,739743.0,,
ANDG,2025-12-17,0.3125,176000000.0,False,97,,,,,False,,,,,,,,
MDLN,2025-12-17,0.2068965517241379,7204749966.0,False,97,,,,,False,,,,,,,,
FJET,2025-12-18,1.785515320334262,39999998.99,False,96,,,,,False,,,,,,,,
BUDA,2026-01-08,0.6000000000000001,20000002.5,False,83,,,,,False,,,,,,,,
AKTS,2026-01-09,0.5,317700000.0,False,81,,,,,True,32.0,739657.0,17.8,0.12528089887640448,0.06026411604924009,739742.0,,
GCDT,2026-01-13,0.0750000476837158,10000000.0,False,80,,,,,True,23.0,739652.0,4.0,-0.78575000166893,0.07963165195832467,739743.0,,
BTGO,2026-01-22,0.2461111280653212,212788710.0,False,74,,,,,True,1.0,739639.0,14.5,-0.2199999710609173,0.06144538107743425,739743.0,,
EQPT,2026-01-23,0.1632653061224489,747250000.0,False,73,,,,,True,55.0,739694.0,22.74,-0.09410729991204914,0.10879054258866327,739743.0,,
LIFE,2026-01-29,0.0,199900000.0,False,69,,,,,True,0.0,739645.0,16.85,0.8154302670623144,0.0540891014927094,739743.0,,
YSS,2026-01-29,0.1205881904153263,629000000.0,False,69,,,,,True,0.0,739645.0,33.61000061035156,-0.006843187684010044,0.0540891014927094,739743.0,,
PICS,2026-01-29,0.0263157894736842,434285717.0,False,69,,,,,True,0.0,739645.0,19.0,-0.3352631578947368,0.0540891014927094,739743.0,,
MANE,2026-02-04,0.9411764705882352,256319999.0,False,65,,,,,False,,,,,,,,
FPS,2026-02-05,-0.037037037037037,1512000000.0,False,64,,,,,False,,,,,,,,
EIKN,2026-02-05,-0.0527777777777777,381196800.0,False,64,,,,,True,0.0,739652.0,15.0,-0.3886666666666667,0.07963165195832467,739743.0,,
BOBS,2026-02-05,-0.0141176335951861,369550000.0,False,64,,,,,True,1.0,739653.0,16.469999313354492,-0.2307224891004923,0.05930902667168647,739743.0,,
SGP,2026-02-06,0.5,150000000.0,False,63,,,,,False,,,,,,,,
AGMB,2026-02-06,-0.0812500119209289,200000000.0,False,63,,,,,True,0.0,739653.0,14.649999618530273,-0.2204777901939884,0.05930902667168647,739743.0,,
OFRM,2026-02-06,0.1666666666666667,197949762.0,False,63,,,,,True,41.0,739694.0,17.360000610351562,-0.11866361446948026,0.10879054258866327,739743.0,,
JAGU,2026-02-10,0.25,25000000.0,False,61,,,,,True,0.0,739657.0,3.069999933242798,-0.23452770171551884,0.05701323469918518,739743.0,,
AGBK,2026-02-11,-0.0833333333333333,240000000.0,False,60,,,,,True,0.0,739658.0,10.75,-0.3125581519548283,0.05725764495057528,739743.0,,
MWH,2026-02-11,0.1999999999999999,512500000.0,False,60,,,,,False,,,,,,,,
APC,2026-02-12,-0.0138888888888888,199999998.0,False,59,,,,,True,0.0,739659.0,17.55,0.07122507122507127,0.07384737328812374,739743.0,,
ROC,2026-02-20,0.05,24000000.0,False,54,,,,,True,3.0,739670.0,5.3,0.07735849056603783,0.07208487814885922,739743.0,,
GENB,2026-02-27,-0.0625,400000000.0,False,49,,,,,True,0.0,739674.0,12.65,0.07391304347826089,0.06645869473315935,739743.0,,
MMED,2026-03-05,-0.0474999999999999,560000000.0,False,44,,,,,True,1.0,739681.0,18.49,-0.36560302866414274,0.08804545048930668,739743.0,,
PAYP,2026-03-12,0.1875,879795424.0,False,40,,,,,False,,,,,,,,
SWMR,2026-03-16,1.5,15000000.0,False,37,,,,,False,,,,,,,,
JAN,2026-03-20,0.1676762380005749,840000000.0,False,34,,,,,False,,,,,,,,
GMTL,2026-03-20,0.0,59999400.0,False,34,,,,,True,0.0,739695.0,13.5,0.10962959572120945,0.12798926869882976,739743.0,,
HMH,2026-04-01,-0.055,210400000.0,False,26,,,,,True,0.0,739707.0,19.28,0.11773858921161828,0.11650692875892799,739743.0,,
MAIR,2026-04-16,0.1851851851851851,2232692316.0,False,16,,,,,False,,,,,,,,
ARXS,2026-04-16,0.3571428571428572,1134000000.0,False,16,,,,,False,,,,,,,,
AVEX,2026-04-17,0.1505000114440917,320000000.0,False,15,,,,,False,,,,,,,,
ALMR,2026-04-17,0.3294117647058825,219900000.0,False,15,,,,,False,,,,,,,,
KLRA,2026-04-17,0.625,625000000.0,False,15,,,,,False,,,,,,,,
YSWY,2026-04-22,0.1,279069760.0,False,12,,,,,False,,,,,,,,
NHP,2026-04-22,-0.0366666666666666,462000000.0,False,12,,,,,True,0.0,739728.0,12.0,0.1316666666666666,0.028641329565107343,739743.0,,
ELMT,2026-04-23,0.2857142857142858,119999992.0,False,11,,,,,False,,,,,,,,
XE,2026-04-24,0.3091304347826087,1017857157.0,False,10,,,,,False,,,,,,,,
PSUS,2026-04-29,-0.16,,False,7,,,,,True,0.0,739735.0,40.900001525878906,0.034963331340488235,0.02810646729812527,739743.0,,
SBMT,2026-04-30,-0.0652173913043477,59800000.0,False,6,,,,,True,0.0,739736.0,10.75,-0.03627910170444226,0.01797790332006799,739743.0,,
AVLN,2026-04-30,0.4444444444444444,300000006.0,False,6,,,,,False,,,,,,,,
COAG,2026-05-01,0.5,301500000.0,False,5,,,,,False,,,,,,,,
SPTX,2026-05-01,0.1666666666666667,254880000.0,False,5,,,,,True,3.0,739740.0,17.0,-0.08823529411764708,0.018899458224815868,739743.0,,
REA,2026-05-06,0.3157894736842106,63333289.0,False,2,,,,,True,0.0,739742.0,19.0,0.19421055442408508,-0.0030661052287314083,739743.0,,
