week_end,direction,open_dow,open_dow_name,remaining_sessions,completes,same_day_complete,comp_dow,comp_dow_name,days_to_complete,cont_786,cont_100,atr_14,pwc
2025-04-11,down,0,Mon,5,True,True,0.0,Mon,0.0,True,True,205.0,5074.08
2025-04-18,up,0,Mon,4,False,False,,,,False,False,236.52,5363.36
2025-04-18,down,2,Wed,2,False,False,,,,False,False,236.52,5363.36
2025-04-25,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,236.67,5282.7
2025-04-25,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,236.67,5282.7
2025-05-02,up,3,Thu,2,True,False,4.0,Fri,1.0,False,False,250.23,5525.21
2025-05-09,down,1,Tue,4,False,False,,,,False,False,251.46,5686.67
2025-05-16,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,243.6,5659.91
2025-05-23,down,2,Wed,3,True,False,4.0,Fri,2.0,False,False,247.54,5958.38
2025-05-30,up,1,Tue,4,False,False,,,,False,False,244.23,5802.82
2025-06-06,up,4,Fri,1,False,False,,,,False,False,236.81,5911.69
2025-06-27,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,212.57,5967.84
2025-07-04,up,3,Thu,1,False,False,,,,False,False,214.85,6173.07
2025-07-25,up,3,Thu,2,False,False,,,,False,False,192.95,6296.79
2025-08-01,down,4,Fri,1,True,True,4.0,Fri,0.0,True,False,187.32,6388.64
2025-08-08,up,0,Mon,5,True,False,3.0,Thu,3.0,True,False,189.25,6238.01
2025-08-15,up,2,Wed,3,False,False,,,,False,False,186.96,6389.45
2025-08-22,down,2,Wed,3,False,False,,,,False,False,181.98,6449.8
2025-09-05,up,4,Fri,1,False,False,,,,False,False,171.51,6460.26
2025-09-05,down,1,Tue,4,False,False,,,,False,False,171.51,6460.26
2025-09-12,up,2,Wed,3,True,False,3.0,Thu,1.0,False,False,171.55,6481.5
2025-09-19,up,3,Thu,2,False,False,,,,False,False,167.78,6584.29
2025-09-26,down,3,Thu,2,False,False,,,,False,False,164.41,6664.36
2025-10-03,up,2,Wed,3,True,False,4.0,Fri,2.0,False,False,161.98,6643.7
2025-10-10,down,4,Fri,1,True,True,4.0,Fri,0.0,True,True,158.26,6715.79
2025-10-17,up,0,Mon,5,True,True,0.0,Mon,0.0,True,True,162.22,6552.51
2025-10-24,up,0,Mon,5,True,False,4.0,Fri,4.0,True,False,162.89,6664.01
2025-10-31,up,0,Mon,5,True,False,1.0,Tue,1.0,True,False,162.07,6791.69
2025-11-07,down,1,Tue,4,True,False,3.0,Thu,2.0,True,True,159.69,6840.2
2025-11-14,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,166.2,6728.8
2025-11-14,down,4,Fri,1,False,False,,,,False,False,166.2,6728.8
2025-11-21,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,170.26,6734.11
2025-11-28,up,0,Mon,4,True,True,0.0,Mon,0.0,True,True,175.84,6602.99
2025-12-12,down,4,Fri,1,False,False,,,,False,False,174.91,6870.4
2025-12-19,down,1,Tue,4,True,False,2.0,Wed,1.0,False,False,169.68,6827.41
2025-12-26,up,1,Tue,3,True,False,4.0,Fri,2.0,False,False,167.64,6834.5
2026-01-02,down,2,Wed,2,True,False,4.0,Fri,1.0,False,False,163.61,6929.94
2026-01-09,up,0,Mon,5,True,False,2.0,Wed,2.0,False,False,159.47,6858.47
2026-01-16,down,2,Wed,3,False,False,,,,False,False,156.64,6966.28
2026-01-23,down,1,Tue,4,True,True,1.0,Tue,0.0,True,False,152.64,6940.01
2026-01-30,up,1,Tue,4,False,False,,,,False,False,152.52,6915.61
2026-02-06,down,1,Tue,4,True,False,2.0,Wed,1.0,True,True,151.02,6939.03
2026-02-13,up,2,Wed,3,False,False,,,,False,False,155.44,6932.3
2026-02-13,down,3,Thu,2,True,True,3.0,Thu,0.0,True,False,155.44,6932.3
2026-02-20,up,2,Wed,3,False,False,,,,False,False,158.55,6836.17
2026-02-20,down,1,Tue,4,False,False,,,,False,False,158.55,6836.17
2026-02-27,down,0,Mon,5,False,False,,,,False,False,157.25,6909.51
2026-03-06,down,0,Mon,5,True,False,1.0,Tue,1.0,True,True,155.81,6878.88
2026-03-13,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,158.29,6740.02
2026-03-13,down,0,Mon,5,True,True,0.0,Mon,0.0,False,False,158.29,6740.02
2026-03-20,up,0,Mon,5,True,False,1.0,Tue,1.0,False,False,162.78,6632.19
2026-03-20,down,3,Thu,2,True,False,4.0,Fri,1.0,True,False,162.78,6632.19
2026-03-27,up,0,Mon,5,True,True,0.0,Mon,0.0,True,False,171.21,6506.48
2026-03-27,down,4,Fri,1,True,True,4.0,Fri,0.0,True,False,171.21,6506.48
2026-04-03,up,1,Tue,3,True,True,1.0,Tue,0.0,True,True,180.09,6368.85
2026-04-10,up,2,Wed,3,True,True,2.0,Wed,0.0,True,True,188.14,6582.69
2026-04-17,up,1,Tue,4,True,True,1.0,Tue,0.0,True,True,196.93,6816.89
2026-05-01,up,4,Fri,1,False,False,,,,False,False,202.23,7165.08
